1117012900103020068011164|111703102008|02|0|182|0|04427|71|||1
1117013300100040016003605|111704106002|01|0|2|6|04384|51|||0
1117013300100040011003205|111704106002|01|0|2|15|04384|51|||0
1117013300100460001003784|111704106002|01|0|12|0|04384|51|||0
1117011900100050190016454|111704106087|01|0|27|0|04319|31|||0
1117011900100050190016440|111704106087|01|0|27|0|04319|63|||0
1117011900100050193016441|111704106087|01|0|27|1|04319|63|||0
1117011300100800028019206|111704106135|01|0|20|0|04364|63|||0
1117013300102710012004176|111704106155|01|0|29|4|04428|63|||0
1117011600101630000017342|111704106235|01|0|20|0|04359|31|||0
1117011600101630000017341|111704106235|01|0|20|0|04359|63|||0
1117011100101180135020021|111704106362|01|0|45|0|04314|63|||0
1117010100100490011026851|111704106582|01|0|22|0|04330|31|||0
1117010100100490011026850|111704106582|01|0|22|0|04330|63|||0
1117010100100410011026491|111704106586|01|0|38|0|04327|31|||0
1117010100100410011026490|111704106586|01|0|38|0|04327|63|||0
1117010100100010013026015|111704106590|01|0|9|0|04327|51|||0
1120012200101280004000001|112002000008|01|0|234|1|04803|31|||0
1120012200100690001000001|112002000008|01|0|294|1|04804|31|||0
1120012200100620001000002|112002000008|01|0|300|1|04804|31|||0
1120012200100620001000001|112002000008|01|0|302|1|04804|31|||0
1120012200100010001000001|112002000008|01|0|312|1|04805|31|||0
1120012200102240002000001|112002000008|01|0|378|1|04808|31|||0
1120012200102240004000002|112002000008|01|0|426|1|04808|31|||0
1120012200102240004000001|112002000008|01|0|430|1|04808|31|||0
1120011500102810027005175|112003000001|01|0|169|0|04799|63|||0
1120011400106560853000001|112003000002|01|0|2|1|04778|31|||0
1120011400106560853000007|112003000002|01|0|8|1|04778|31|||0
1120011400106560853000006|112003000002|01|0|8|2|04778|31|||0
1120011400106560853000005|112003000002|01|0|12|1|04778|31|||0
1120011400106560853000004|112003000002|01|0|12|2|04778|31|||0
1120011400106560853000003|112003000002|01|0|12|3|04778|31|||0
1120011400100130217000001|112003000002|01|0|39|1|04790|31|||0
1120011500102760005000001|112003000002|02|0|92|1|04782|31|||0
1120011500102760005000002|112003000002|02|0|96|1|04782|31|||0
1120011500103140040000001|112003000002|02|0|100|1|04782|31|||0
1120011100113970001000001|112003005001|01|0|102|1|04724|31|||0
1120011100115750003000001|112003005001|01|0|102|2|04724|31|||0
1120010300105900000000001|112003005009|02|0|206|1|04707|31|||0
1120010200109600001000002|112003005011|02|0|327|1|04715|31|||0
1120010200109600001000001|112003005011|02|0|333|1|04715|31|||0
1120010200109600003000001|112003005011|02|0|357|1|04710|31|||0
1120010400104170000000001|112003005011|04|0|324|1|04709|31|||0
1120010400104170000000002|112003005011|04|0|324|2|04709|31|||0
1120010700100170002000001|112003005011|06|0|190|1|04763|31|||0
1120010700101880001000001|112003005011|06|0|300|1|04751|31|||0
1120010700101880009000001|112003005011|06|0|309|1|04715|31|||0
1120010700102870001000001|112003005011|06|0|321|1|04715|31|||0
1120011400106560853000002|112003005011|07|0|116|1|04778|31|||0
1120010800200030012000001|112003005014|02|0|381|1|04720|31|||0
1120011100103200000013788|112003005014|04|0|303|4|04730|51|||0
1120011200105670001000001|112003005014|05|0|296|2|04737|31|||0
1120011500102800049000001|112003005024|02|0|294|1|04796|31|||0
1120011500102800049000002|112003005024|02|0|334|1|04799|31|||0
1120010500104740028020392|112003005030|03|0|304|1|04749|31|||0
1120010500104740028020390|112003005030|03|0|340|1|04748|31|||0
1120010500105210012020349|112003005030|03|0|342|0|04748|71|||0
1120010500104740028020391|112003005030|03|0|344|1|04748|31|||0
1120010700103190047000003|112003005030|04|0|200|1|04745|31|||0
1120010700103190047000001|112003005030|04|0|203|1|04716|31|||0
1120010700103190047000002|112003005030|04|0|206|1|04745|31|||0
1120010900102800000015854|112003103001|01|0|110|0|04727|51|||0
1120010900102800000015838|112003103001|01|0|140|0|04727|51|||0
1120010900101220001000001|112003103001|01|0|152|3|04727|31|||0
1120011000105290000014638|112003103001|02|0|141|2|04728|71|||0
1120011000102230001000002|112003103001|02|0|157|2|04723|31|||0
1120010500103360002000001|112003103002|01|0|61|1|04759|31|||0
1120010700100220007019692|112003103002|03|0|8|1|04763|31|||0
1120011500102760005000003|112003103003|01|0|101|1|04782|31|||0
1120011500102760005000004|112003103003|01|0|101|2|04782|31|||0
1120011500102760005000005|112003103003|01|0|101|3|04782|31|||0
1120011500102760005000006|112003103003|01|0|101|4|04782|31|||0
1120011500102890030000017|112003103003|01|0|107|1|04794|31|||0
1120011500102890030000018|112003103003|01|0|107|2|04794|31|||0
1120010700103220001017459|112003103006|01|0|130|1|04716|31|||0
1120010900104440007000001|112003103006|02|0|12|0|04727|51|||0
1120010900102660000015770|112003103006|02|0|22|0|04727|51|||0
1120011400100720114009096|112003103010|02|0|341|0|04780|31|||0
1120011500103310199000001|112003103010|03|0|402|1|04776|31|||0
1120011500102780054000001|112004109035|01|0|58|1|04799|31|||0
1120010500107810003000002|112004109189|01|0|5|0|04757|31|||0
1120010500108100000000001|112004109189|01|0|12|1|04758|31|||0
1120010500107970075021699|112004109197|01|0|16|0|04759|31|||0
1120010500107900007021721|112004109200|01|0|16|0|04758|51|||0
1120011300105170010011266|112004109229|02|0|16|20|04733|31|||0
1120010200109550023000001|112004109280|01|0|46|1|04714|31|||0
1120010600102160031019064|112004109283|01|0|5|0|04761|31|||0
1120011400107180003000001|112004109340|01|0|22|1|04773|31|||0
1120011500103470005006379|112004109340|02|0|74|1|04775|51|||0
1120011500102890204005081|112004109397|01|0|42|1|04795|71|||0
1120011400106561157007515|112004109425|01|0|9|1|04788|71|||0
1120010700103030034016852|112004109432|01|0|52|12|04714|51|||0
1120011400100220026028073|112004109455|01|0|40|0|04779|63|||0
1120012200102390004000001|112004109510|01|0|64|1|04808|31|||0
1120012200102390004000002|112004109510|01|0|64|2|04808|31|||0
1120011100108950000013826|112004109519|01|0|35|0|04726|51|||0
1120011200111010000000001|112004109519|02|0|46|1|04725|31|||0
1120010100100020004000001|112004109547|01|0|33|1|04700|31|||0
1120010500107900007021669|112004109549|01|0|3|0|04758|51|||0
1120010500107900007021670|112004109549|01|0|5|7|04758|51|||0
1120010500107900007021556|112004109549|01|0|7|0|04758|51|||0
1120010500107900007021759|112004109549|01|0|7|4|04758|51|||0
1120010500107900007021754|112004109549|01|0|7|6|04758|51|||0
1120010500107900007021794|112004109549|01|0|9|0|04758|51|||0
1121510400104700010010929|112153000002|02|0|506|0|04974|63|||0
1121510100102100007026305|112153005027|01|0|187|1|04902|31|||1
1121510100100770029023159|112153104006|01|0|132|0|04945|63|||0
1121510100100770019001145|112153104006|01|0|132|1|04945|63|||0
1121510300102360010000001|112153104010|02|0|159|0|05024|71|||1
1121510300100680028007611|112153104010|02|0|210|1|04976|63|||0
1121510300100690001007622|112153104010|02|0|232|0|04976|63|||0
1121510300102370006008960|112154112027|01|0|56|0|05038|31|||0
1121510300102370006008959|112154112027|01|0|56|0|05038|63|||0
1121510300102370007021594|112154112027|01|0|60|0|05038|63|||0
1121510300102370030008969|112154112027|01|0|62|0|05038|63|||0
1121510300102370031008970|112154112027|01|0|62|1|05038|63|||0
1121510300102040003008096|112154112058|01|0|28|0|05033|63|||1
1121510300102410090026749|112154112060|01|0|29|0|05041|63|||0
1121510300102110013021725|112154112061|01|0|60|0|05035|63|||0
1121510900100990000018648|112154112068|01|0|46|0|05004|71|||1
1121510100102210038020156|112154112082|01|0|25|0|04909|63|||0
1121510100100490047026377|112154112089|01|0|32|0|04927|31|||0
1121510100101500283002864|112154112093|01|0|12|0|04922|31|||0
1121510100101500228002841|112154112093|01|0|14|0|04922|31|||0
1121510100100580011000727|112154112099|01|0|28|0|04942|31|||0
1121510100100760019001114|112154112103|01|0|3|16|04945|31|||0
1121510200102410016006173|112154112143|01|0|82|1|04988|63|||1
1121510200101350022005811|112154112143|01|0|82|35|04988|31|||0
1121510200102560008006433|112154112146|01|0|181|0|04987|63|||0
1121510100105530003004996|112154112183|01|0|16|0|04903|51|||0
1121510500100070037014998|112154112196|01|0|105|1|05073|51|||0
1121510900101430002018922|112154112217|01|0|8|0|05000|71|||1
1121510100101910113003679|112154112231|01|0|32|15|04907|31|||0
1121510100101770037003470|112154112236|01|0|14|0|04901|63|||0
1121510500101930029015809|112154112240|01|0|79|4|05088|31|||0
1121510500106100036012662|112154112265|01|0|11|13|05064|63|||0
1121510700100450059017496|112154112312|01|0|19|4|05019|31|||0
1121510500102190017011178|112154112333|01|0|35|0|05055|71|||0
1121510500102170004011128|112154112335|01|0|8|5|05055|31|||1
1121510300102210058026615|112154112341|01|0|14|4|05041|31|||0
1121510300102210057024359|112154112341|01|0|14|6|05041|31|||0
1121510100100910055022707|112154112395|01|0|19|0|04950|63|||0
1121510100101500250002854|112154112406|01|0|41|0|04926|71|||1
1121510500107690002014443|112154112424|01|0|21|0|05026|51|||1
1121510300102210074008506|112154112430|01|0|92|9|05041|31|||0
1121510300100550011007233|112154112450|02|0|10|14|04954|31|||0
1121510500102270166011429|112154112474|01|0|19|3|05066|63|||0
1121510500102270168011431|112154112474|01|0|19|5|05066|63|||0
1121510200103700000006596|112154112501|01|0|58|10|04989|63|||0
1121510200101470000005825|112154112505|01|0|105|8|04989|63|||0
1121510200101470000005824|112154112505|01|0|105|10|04989|63|||0
1121510200101470000023926|112154112505|01|0|105|12|04989|63|||0
1121510200102520018006364|112154112513|01|0|66|0|04988|31|||0
1121510300100290010024096|112154112516|02|0|40|0|04955|31|||0
1121510300100290010024095|112154112516|02|0|40|0|04955|63|||0
1123010900101120041009427|112303005032|02|0|129|0|02435|31|||0
1123010300106200044034201|112303105001|01|0|30|7|02572|63|||0
1123010300108230000031141|112303105007|01|0|64|0|02478|51|||1
1123010300108230000031142|112303105007|01|0|66|0|02478|51|||0
1123010300107370002030949|112303105007|01|0|68|1|02478|51|||0
1123010300107370001030793|112303105007|01|0|70|0|02478|51|||0
1123010300107370001030961|112303105007|01|0|70|1|02478|51|||0
1123010100100920027000001|112303105008|01|0|34|0|02582|63|||0
1123010400105970011027526|112303105008|04|0|244|0|02554|71|||1
1123010400105970005027482|112303105008|04|0|250|0|02554|71|||1
1123011000103270002003402|112303105010|03|0|87|0|02451|63|||0
1123011000103270007003554|112303105010|03|0|89|0|02451|63|||0
1123011000103270007003245|112303105010|03|0|89|1|02451|63|||0
1123010500102680003000001|112303105013|02|0|45|0|02600|63|||0
1123010300101350090030466|112303105015|01|0|16|0|02475|31|||0
1123010300101360142030321|112303105015|01|0|19|7|02473|63|||0
1123010300101350007030451|112303105015|01|0|20|0|02475|31|||0
1123010300106900005000001|112304115008|01|0|14|3|02479|31|||0
1123010500100490034021613|112304115090|01|0|30|0|02607|31|||0
1123010900102860336040980|112304115110|01|0|33|0|02496|63|||0
1123010900102860191007106|112304115117|01|0|55|17|02499|63|||0
1123010200102380098036580|112304115148|01|0|25|0|02583|63|||0
1123010400101300021023324|112304115195|01|0|2|0|02543|63|||0
1123010400101300022023434|112304115196|01|0|15|0|02543|63|||0
1123010400101300023023446|112304115196|01|0|17|0|02543|63|||0
1123011000102560151001259|112304115223|01|0|35|0|02412|31|||0
1123010300107320000030992|112304115239|01|0|137|0|02478|51|||0
1123010300107310000032000|112304115239|01|0|139|0|02478|51|||0
1123010200101120073036300|112304115266|01|0|23|0|02584|63|||0
1123010300111580012031885|112304115274|01|0|3|0|02576|71|||1
1123010300102730001031756|112304115277|01|0|15|0|02576|71|||0
1123010400106200023027818|112304115291|01|0|7|0|02559|63|||0
1123010900101830085009409|112304115336|01|0|62|31|02443|63|||0
1123010900101830065008338|112304115336|01|0|62|33|02443|63|||0
1123011000103270029003404|112304115341|01|0|4|0|02451|63|||0
1123011000103270021003669|112304115341|01|0|4|4|02451|63|||1
1123011000103270016003638|112304115341|01|0|4|8|02451|63|||0
1123011000103270019004188|112304115341|01|0|4|12|02451|63|||0
1123011000103270001003758|112304115343|01|0|1|0|02451|63|||0
1123010600103640010016625|112304115401|01|0|88|0|02639|71|||1
1123010600103640007016629|112304115401|01|0|90|0|02639|71|||1
1123010600104660004015978|112304115411|01|0|80|0|02645|63|||0
1123010400101030014028113|112304115453|01|0|34|0|02556|63|||0
1123010400101030377027182|112304115453|01|0|36|0|02556|31|||1
1123010400101260026027441|112304115454|01|0|28|0|02556|31|||0
1123010400101030034026973|112304115456|01|0|34|0|02492|71|||1
1123010400101030034026973|112304115456|01|0|34|0|02492|79|||1
1123010900103120089007345|112304115457|02|0|76|7|02494|31|||0
1123010500102680001023178|112304115462|01|0|20|0|02600|63|||0
1123010200100390803040871|112304115533|01|0|8|0|02563|63|||0
1123010600104320011017591|112304115569|01|0|8|0|02636|63|||0
1123010600101380040015246|112304115614|01|0|5|0|02529|71|||1
1123010600101380061000001|112304115614|01|0|9|0|02529|71|||1
1123010600101380063000001|112304115616|01|0|8|0|02529|71|||1
1123010600101380062000001|112304115616|01|0|12|0|02529|71|||1
1123010400100020018025724|112304115628|01|0|16|16|02509|31|||0
1123010800101020143011222|112304115659|02|0|135|0|02458|63|||0
1123010700102060007011646|112304115684|01|0|12|0|02456|31|||0
1123010900101830291009343|112304115704|01|0|61|0|02443|31|||0
1123010900101830291009342|112304115704|01|0|61|0|02443|63|||0
1123010900101460042008859|112304115721|01|0|12|0|02432|63|||0
1123011000100770018006177|112304115723|01|0|13|5|02427|31|||1
1123011000100770018006176|112304115723|01|0|13|5|02427|63|||0
1126010100101700012023469|112603000001|01|0|565|0|02235|71|||0
1126010100101790024029340|112603000001|01|0|643|0|02135|63|||0
1126010300100500005000001|112603000001|03|0|771|99|02103|31|||0
1126010400101890004000002|112603000001|04|0|916|99|02033|31|||0
1126010400101890003000001|112603000001|04|0|921|99|02005|31|||0
1126010600106470001000002|112603000001|05|0|796|99|02088|31|||0
1126010100100480000000001|112603005027|01|0|412|99|02161|31|||0
1126010200101020124000001|112603005027|02|0|480|99|02148|31|||0
1126010100105320060020706|112603005028|01|0|295|0|02250|71|||0
1126010100100490048000001|112603005028|01|0|427|99|02200|31|||0
1126010500104110009003133|112603005028|02|0|472|0|02183|71|||1
1126010100102840003000001|112603005029|01|0|112|99|02215|31|||0
1126010500105260011003682|112603005029|02|0|257|0|02175|71|||1
1126010200101600013000002|112603005032|01|0|186|99|02119|31|||0
1126010200101600012000001|112603005032|01|0|198|99|02120|31|||0
1126010200101600007000001|112603005032|01|0|290|99|02137|31|||0
1126010200101600004000001|112603005032|01|0|301|99|02098|31|||0
1126010200101600004000002|112603005032|01|0|326|99|02149|31|||0
1126010200105000006000002|112603005032|01|0|363|99|02087|31|||0
1126010300102110004000001|112603005032|02|0|207|99|02116|31|||0
1126010500105340065000001|112603005032|03|0|366|99|02163|31|||0
1126010500105340006000001|112603005032|03|0|410|99|02164|31|||0
1126010500105340005000001|112603005032|03|0|433|99|02072|31|||0
1126010500105340003000001|112603005032|03|0|460|99|02177|31|||0
1126010500105340003000002|112603005032|03|0|465|99|02066|31|||0
1126010500105340002000001|112603005032|03|0|503|99|02064|31|||0
1126010100106300000000001|112603005034|01|0|390|99|02238|31|||0
1126010100104960026000001|112603005034|01|0|393|99|02228|31|||0
1126010400101760015009959|112603005050|01|0|8|0|02037|63|||0
1126010400101760016008481|112603005050|01|0|8|6|02037|63|||0
1126010400101760038009618|112603005050|01|0|8|7|02037|63|||0
